schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source
113955,2.0,Grüngürtelschule,Städt. Kath. Grundschule,,"Köln, KG Grüngürtelschule",3.0,50996,Köln,Mainstr. 75,221.0,992259722.0,221.0,992259725.0,113955@schule.nrw.de,http://www.gruenguertelschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359503.0,5638770.0,,50.883499,7.002666,Grundschule,Öffentlich,Köln,Grüngürtelschule Städt. Kath. Grundschule,221992259722.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,28,9.3,0,9,19,17,2,16,184,"2024,2023,2022",Unfallatlas
114108,2.0,Konrad-Adenauer-Schule,Städt. Gem. Grundschule,,"Köln, GG Konrad-Adenauer",3.0,50765,Köln,Martinusstr. 28,221.0,71661070.0,221.0,716610718.0,114108@schule.nrw.de,https://www.ggs-martinusstr.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,349410.0,5653166.0,,51.010323,6.853333,Grundschule,Öffentlich,Köln,Konrad-Adenauer-Schule Städt. Gem. Grundschule,22171661070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,9,3.0,0,1,8,4,2,7,88,"2024,2023,2022",Unfallatlas
114110,2.0,Erich-Ohser-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Erich-Ohser-Schule",3.0,50767,Köln,Schulstr. 16,221.0,33730030.0,221.0,337300311.0,114110@schule.nrw.de,http://www.erich-ohser-schule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,350672.0,5651619.0,,50.99675,6.871946,Grundschule,Öffentlich,Köln,Erich-Ohser-Schule Städt. Gem. Grundschule - Primarstufe -,22133730030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,16,5.3,0,3,13,0,4,9,116,"2024,2023,2022",Unfallatlas
114765,2.0,Städt. Gem. Grundschule,Adolph-Kolping-Str.,,"Köln, GG Adolph-Kolping-Straße",3.0,51147,Köln,Adolph-Kolping-Str. 41,2203.0,8930030.0,2203.0,89300329.0,114765@schule.nrw.de,http://www.ggs-wahn.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,365586.0,5635917.0,,50.859304,7.09014,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Adolph-Kolping-Str.,22038930030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,55,18.3,0,7,48,12,9,33,39,"2024,2023,2022",Unfallatlas
114777,2.0,Friedrich-List-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Friedrich-List-Schule",3.0,51149,Köln,Breitenbachstr. 2,2203.0,8959960.0,2203.0,89599615.0,114777@schule.nrw.de,http://www.ggs-friedrich-list.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,363339.0,5640723.0,,50.901972,7.056435,Grundschule,Öffentlich,Köln,Friedrich-List-Schule Städt. Gem. Grundschule - Primarstufe -,22038959960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,16,5.3,0,1,15,4,4,9,180,"2024,2023,2022",Unfallatlas
114789,2.0,Städt. Gem. Grundschule,Hauptstr.,,"Köln, GG Hauptstr.",3.0,51143,Köln,Hauptstr. 432,2203.0,8955110.0,2203.0,89551122.0,114789@schule.nrw.de,http://www.ggs-hauptstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,363288.0,5639084.0,,50.887229,7.056324,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Hauptstr.,22038955110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,92,30.7,0,9,83,33,21,55,48,"2024,2023,2022",Unfallatlas
114790,2.0,Heideschule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Heideschule",3.0,51147,Köln,Neue Heide 25-27,2203.0,2030270.0,2203.0,20302720.0,114790@schule.nrw.de,http://www.heideschule-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,366267.0,5636110.0,,50.861197,7.09974,Grundschule,Öffentlich,Köln,Heideschule Städt. Gem. Grundschule - Primarstufe -,22032030270.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,66,22.0,1,5,60,16,12,43,217,"2024,2023,2022",Unfallatlas
114807,2.0,Peter Petersen Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Peter Petersen Friedensstr.",3.0,51147,Köln,Friedensstr. 41-45,2203.0,2022330.0,2203.0,20223355.0,114807@schule.nrw.de,https://www.ppsgrengel.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,366395.0,5637697.0,,50.87549,7.100978,Grundschule,Öffentlich,Köln,Peter Petersen Schule Städt. Gem. Grundschule - Primarstufe -,22032022330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,12,4.0,0,3,9,4,1,5,118,"2024,2023,2022",Unfallatlas
114819,2.0,Don-Bosco-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Köln, GG Don-Bosco-Schule",3.0,51145,Köln,Humboldtstr. 81-83,2203.0,2029980.0,2203.0,20299831.0,114819@schule.nrw.de,http://www.ggs-don-bosco.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,364242.0,5639110.0,,50.887688,7.069869,Grundschule,Öffentlich,Köln,Don-Bosco-Schule Städt. Gem. Grundschule - Primarstufe -,22032029980.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,24,8.0,0,1,23,13,4,13,56,"2024,2023,2022",Unfallatlas
114820,2.0,Städt. Gem. Grundschule,Hohe Str.,,"Köln, GG Hohe Str.",3.0,51149,Köln,Hohe Str. 77-79,2203.0,8930020.0,2203.0,89300219.0,114820@schule.nrw.de,http://www.ggs-hohe-strasse-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361450.0,5640210.0,,50.896911,7.029782,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Hohe Str.,22038930020.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,23,7.7,0,1,22,8,5,16,98,"2024,2023,2022",Unfallatlas
114832,2.0,Gem. Grundschule Unter Birken,der Stadt Köln,- Primarstufe -,"Köln, GG Unter Birken",3.0,51145,Köln,Schulstr. 23,2203.0,31418.0,2203.0,997553.0,114832@schule.nrw.de,http://www.ggs-unterbirken.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,364913.0,5639696.0,,50.893112,7.079187,Grundschule,Öffentlich,Köln,Gem. Grundschule Unter Birken der Stadt Köln - Primarstufe -,220331418.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,47,15.7,1,7,39,11,7,24,98,"2024,2023,2022",Unfallatlas
114844,2.0,Städt. Kath. Grundschule,Hinter der Kirche,,"Köln, KG Hinter der Kirche",3.0,51143,Köln,Hinter der Kirche 3-5,2203.0,8998660.0,2203.0,89986622.0,114844@schule.nrw.de,http://www.kgs-hinterderkirche.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359551.0,5634510.0,,50.845225,7.004984,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Hinter der Kirche,22038998660.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,4,1.3,0,2,2,0,0,2,203,"2024,2023,2022",Unfallatlas
114856,2.0,Städt. Gem. Grundschule,Schmittgasse,,"Köln, GG Schmittgasse",3.0,51143,Köln,Schmittgasse 66,2203.0,2020740.0,2203.0,20207420.0,114856@schule.nrw.de,http://www.ggs-schmittgasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362478.0,5636783.0,,50.866357,7.04568,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Schmittgasse,22032020740.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,32,10.7,0,2,30,14,12,21,40,"2024,2023,2022",Unfallatlas
114868,2.0,Städt. Kath. Grundschule,Kupfergasse,,"Köln, KG Kupfergasse",3.0,51145,Köln,Kupfergasse 31,2203.0,922810.0,2203.0,9228144.0,114868@schule.nrw.de,http://www.kgs-kupfergasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,365043.0,5638304.0,,50.880631,7.081548,Grundschule,Öffentlich,Köln,Städt. Kath. Grundschule Kupfergasse,2203922810.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,63,21.0,1,15,47,17,24,38,14,"2024,2023,2022",Unfallatlas
114870,2.0,Städt. Gem. Grundschule,Konrad-Adenauer-Str.,,"Köln, GG Konrad-Adenauer-Str.",3.0,51149,Köln,Konrad-Adenauer-Str. 20,2203.0,8988670.0,2203.0,89886710.0,114870@schule.nrw.de,http://www.ggs-konrad-adenauer-str.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,363957.0,5640027.0,,50.895862,7.065478,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Konrad-Adenauer-Str.,22038988670.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,30,10.0,1,3,26,15,5,18,45,"2024,2023,2022",Unfallatlas
114881,2.0,Städt. Gem. Grundschule,Forststr.,,"Köln, GG Forststraße",3.0,51107,Köln,Forststr. 20,221.0,33730050.0,221.0,337300515.0,114881@schule.nrw.de,http://www.ggs-forststrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,365321.0,5642284.0,,50.916467,7.08403,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Forststr.,22133730050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,12,4.0,0,2,10,3,0,6,96,"2024,2023,2022",Unfallatlas
150850,2.0,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori",1.0,40233,Düsseldorf,Lindenstr. 102,211.0,8925690.0,211.0,8925695.0,150850@schule.nrw.de,http://www.montessori-gs-lindenstrasse.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,346689.0,5677509.0,,51.228344,6.804226,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118925690.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,118,39.3,0,15,103,58,28,80,85,"2024,2023,2022",Unfallatlas
150861,2.0,Aloys-Odenthal-Schule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Aloys-Odenthal-Schule",1.0,40625,Düsseldorf,Diepenstr. 24,211.0,8928282.0,211.0,8929559.0,150861@schule.nrw.de,http://aloys-odenthal-grundschule.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,349542.0,5677705.0,,51.230865,6.844974,Grundschule,Öffentlich,Düsseldorf,Aloys-Odenthal-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,2118928282.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,32,10.7,0,2,30,14,5,22,16,"2024,2023,2022",Unfallatlas
150885,2.0,Städt. Gem. Grundschule,Ferdinandstr.,,"Köln, GG Montessori ( Ferdinandstr. )",3.0,51063,Köln,Ferdinandstr. 43,221.0,47443010.0,221.0,474430118.0,150885@schule.nrw.de,http://www.grundschule-montessori.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,358742.0,5645914.0,,50.947517,6.989089,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Ferdinandstr.,22147443010.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,67,22.3,1,8,58,15,5,38,107,"2024,2023,2022",Unfallatlas
150897,2.0,Rosenmaarschule,Gemeinschaftsgrundschule der Stadt Köln,- Primarstufe -,"Köln, GG Rosenmaarschule",3.0,51061,Köln,Am Rosenmaar 3,221.0,9388060.0,221.0,93880610.0,150897@schule.nrw.de,http://rosenmaarschule.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,362341.0,5650897.0,,50.993172,7.038405,Grundschule,Öffentlich,Köln,Rosenmaarschule Gemeinschaftsgrundschule der Stadt Köln - Primarstufe -,2219388060.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,23,7.7,0,1,22,6,3,14,120,"2024,2023,2022",Unfallatlas
150903,2.0,Städt. Gem. Grundschule,Gilbachstr.,,"Köln, GG Montessori ( Gilbachstr. )",3.0,50672,Köln,Franz-Hitze-Str. 6,221.0,27208330.0,221.0,27208339.0,150903@schule.nrw.de,http://www.montessorigilbach-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354845.0,5645694.0,,50.944572,6.933738,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Gilbachstr.,22127208330.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,207,69.0,0,29,178,128,19,118,37,"2024,2023,2022",Unfallatlas
183349,2.0,Städt. Gem. Grundschule,Riphahnstr.,,"Köln, GG Riphahnstr.",3.0,50769,Köln,Riphahnstr. 40a,221.0,33730040.0,221.0,337300420.0,183349@schule.nrw.de,http://www.ggs-riphahnstrasse.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,352846.0,5654071.0,,51.019345,6.901911,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Riphahnstr.,22133730040.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,41,13.7,0,10,31,10,16,24,139,"2024,2023,2022",Unfallatlas
183635,2.0,Städt. Montessori-Grundschule,- Primarstufe -,,"Düsseldorf, GG Montessori Grundschule",1.0,40595,Düsseldorf,Emil-Barth-Str. 45,211.0,8924848.0,211.0,8924863.0,183635@schule.nrw.de,http://www.montessori-schule-duesseldorf-sued.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,352692.0,5667702.0,,51.141798,6.894161,Grundschule,Öffentlich,Düsseldorf,Städt. Montessori-Grundschule - Primarstufe -,2118924848.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,32,10.7,0,6,26,15,8,24,107,"2024,2023,2022",Unfallatlas
184184,2.0,Clarenhofschule,Städt. Gem. Grundschule,,"Köln, GG Clarenhofschule",3.0,50859,Köln,Schulstr. 2,2234.0,9998890.0,2234.0,9998899.0,184184@schule.nrw.de,http://www.clarenhofschule.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,347459.0,5645147.0,,50.93775,6.828907,Grundschule,Öffentlich,Köln,Clarenhofschule Städt. Gem. Grundschule,22349998890.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,32,10.7,0,4,28,8,5,17,66,"2024,2023,2022",Unfallatlas
185413,2.0,Städt. Gem. Grundschule,Merianstr. I,- Primarstufe -,"Köln, GG Merianstr. I",3.0,50765,Köln,Merianstr. 7-9,221.0,337300610.0,221.0,337300629.0,185413@schule.nrw.de,http://www.ggs-merianstr.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,352589.0,5654955.0,,51.027223,6.89789,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Merianstr. I - Primarstufe -,221337300610.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,13,4.3,0,1,12,6,5,9,122,"2024,2023,2022",Unfallatlas
185425,2.0,Städt. Gem. Grundschule,Soldiner Str.,,"Köln, GG Soldiner Straße",3.0,50767,Köln,Soldiner Str. 68,221.0,35689990.0,221.0,356899919.0,185425@schule.nrw.de,http://www.ggssoldinerstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1975,EPSG:25832,351791.0,5652630.0,,51.006125,6.887469,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Soldiner Str.,22135689990.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,14,4.7,0,1,13,2,1,9,134,"2024,2023,2022",Unfallatlas
186636,2.0,Stadt Köln,Maria-Montessori-Schule am Pistorhof,Gemeinschaftsgrundschule - Primarstufe -,"Köln, GG Maria-Montessori",3.0,50827,Köln,Am Pistorhof 11,221.0,2979083100.0,221.0,2979083112.0,186636@schule.nrw.de,http://www.monte-gs.de,1.0,10182.0,5315000.0,1.0,01.08.1977,EPSG:25832,353198.0,5648038.0,,50.96522,6.909364,Grundschule,Öffentlich,Köln,Stadt Köln Maria-Montessori-Schule am Pistorhof Gemeinschaftsgrundschule - Primarstufe -,2212979083100.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,68,22.7,1,12,55,36,5,41,45,"2024,2023,2022",Unfallatlas
187963,2.0,Kölner Domsingschule - Ersatzschule -,Priv. Grundschule f. Jungen u. Mädchen,des Erzbistums Köln,"Köln, KG Domsingschule",3.0,50931,Köln,Clarenbachstr. 5-15,221.0,9401830.0,221.0,9401839.0,187963@schule.nrw.de,https://koelner-dommusik.de/,2.0,71110.0,5315000.0,1.0,01.08.1986,EPSG:25832,353533.0,5644749.0,,50.935748,6.915455,Grundschule,Privat,Köln,Kölner Domsingschule - Ersatzschule - Priv. Grundschule f. Jungen u. Mädchen des Erzbistums Köln,2219401830.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,70,23.3,1,11,58,37,10,44,130,"2024,2023,2022",Unfallatlas
189169,2.0,Städt. Gem. Grundschule,Zwirnerstr.,,"Köln, GG Zwirnerstraße",3.0,50678,Köln,Zwirnerstr. 15-17,221.0,9906760.0,221.0,99067620.0,189169@schule.nrw.de,http://www.zwirnerstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.1985,EPSG:25832,356784.0,5643478.0,,50.925142,6.962191,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Zwirnerstr.,2219906760.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,130,43.3,0,9,121,71,21,66,73,"2024,2023,2022",Unfallatlas
190100,2.0,Städt. Gem. Grundschule,Irisweg,,"Köln, GG Irisweg",3.0,51143,Köln,Irisweg 2,2203.0,1017390.0,2203.0,10173912.0,190100@schule.nrw.de,http://www.grundschule-irisweg.de,1.0,10182.0,5315000.0,1.0,01.08.1987,EPSG:25832,363237.0,5637430.0,,50.872352,7.056218,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Irisweg,22031017390.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,8,2.7,0,1,7,3,1,6,148,"2024,2023,2022",Unfallatlas
190299,2.0,Städt. Gem. Grundschule Müngersdorf,- Primarstufe -,,"Köln, GG Müngersdorf",3.0,50933,Köln,Wendelinstr. 64,221.0,2225370.0,221.0,22253712.0,190299@schule.nrw.de,http://www.ggs-muengersdorf.de,1.0,10182.0,5315000.0,1.0,01.08.1988,EPSG:25832,351063.0,5645428.0,,50.941217,6.880049,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Müngersdorf - Primarstufe -,2212225370.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,49,16.3,0,7,42,25,5,29,60,"2024,2023,2022",Unfallatlas
192260,2.0,Yitzhak-Rabin-Schule,Jüdische Gemeinde Düsseldorf K.d.ö.R.,- Ersatzschule -,"Düsseldorf, JG Yitzhak-Rabin-Schule",1.0,40476,Düsseldorf,Paul-Spiegel-Platz 1,211.0,8632320.0,211.0,86323219.0,192260@schule.nrw.de,http://www.yitzhak-rabin-schule.de,2.0,73799.0,5111000.0,1.0,01.08.1993,EPSG:25832,344942.0,5679206.0,,51.24312,6.778491,Grundschule,Privat,Düsseldorf,Yitzhak-Rabin-Schule Jüdische Gemeinde Düsseldorf K.d.ö.R. - Ersatzschule -,2118632320.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,148,49.3,0,19,129,68,24,84,50,"2024,2023,2022",Unfallatlas
194797,2.0,Lauder-Morijah-Schule,Trägerverein der Jüdischen Schule,zu Köln e.V.,"Köln, JG Lauder-Morijah-Schule",3.0,50823,Köln,Ottostr. 85,221.0,71662402.0,221.0,71662400.0,194797@schule.nrw.de,http://lms-koeln.de/,2.0,79182.0,5315000.0,1.0,01.08.2002,EPSG:25832,354365.0,5647048.0,,50.956619,6.926368,Grundschule,Privat,Köln,Lauder-Morijah-Schule Trägerverein der Jüdischen Schule zu Köln e.V.,22171662402.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,119,39.7,0,13,106,67,16,77,35,"2024,2023,2022",Unfallatlas
195250,2.0,Olympia-Schule,der Stadt Köln,Gemeinschaftsgrundschule Primarstufe,"Köln, GG Olympia-Schule",3.0,50859,Köln,Neue Sandkaul 23,221.0,98747090.0,,,195250@schule.nrw.de,http://www.olympia-schule.de,1.0,10182.0,5315000.0,1.0,01.08.2007,EPSG:25832,348125.0,5648091.0,,50.964381,6.837151,Grundschule,Öffentlich,Köln,Olympia-Schule der Stadt Köln Gemeinschaftsgrundschule Primarstufe,22198747090.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Grundschule,,,19,6.3,0,2,17,13,1,11,124,"2024,2023,2022",Unfallatlas
195509,2.0,BilinGO Bilinguale Grundschule Köln,Ersatzschule der Primarstufe,in der Trägerschaft der BilinGO gGmbH,"Köln, GG BilinGO Bilinguale Grundschule",3.0,50933,Köln,Stolberger Str. 311,221.0,78873800.0,221.0,78873810.0,195509@schule.nrw.de,http://www.bilingo-grundschule.eu,2.0,82302.0,5315000.0,1.0,01.08.2007,EPSG:25832,352002.0,5645482.0,,50.941944,6.893383,Grundschule,Privat,Köln,BilinGO Bilinguale Grundschule Köln Ersatzschule der Primarstufe in der Trägerschaft der BilinGO gGmbH,22178873800.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,18,6.0,0,1,17,10,1,13,25,"2024,2023,2022",Unfallatlas
195870,2.0,"Aktive Schule Köln, Grundschule der",Gemeinnützigen Gesellschaft ASK mbH,Staatlich genehmigte Ersatzschule,"Köln, GG Aktive Schule (ASK)",3.0,50829,Köln,Wasseramselweg 11,221.0,9527570.0,221.0,95275729.0,195870@schule.nrw.de,http://www.aktive-schule-koeln.de,2.0,81929.0,5315000.0,1.0,01.08.2009,EPSG:25832,350979.0,5646502.0,,50.950847,6.878415,Grundschule,Privat,Köln,"Aktive Schule Köln, Grundschule der Gemeinnützigen Gesellschaft ASK mbH Staatlich genehmigte Ersatzschule",2219527570.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,,,12,4.0,0,0,12,8,1,11,207,"2024,2023,2022",Unfallatlas
197518,2.0,Städt.Gemeinschaftsgrundschule Köln-Sülz,- Primarstufe -,,"Köln, GG Mommsenstraße",3.0,50935,Köln,Mommsenstr. 5-11,221.0,4744600.0,221.0,47446027.0,197518@schule.nrw.de,http://www.grundschule-mommsenstrasse.de,1.0,10182.0,5315000.0,1.0,01.08.2013,EPSG:25832,353323.0,5642764.0,,50.917856,6.913267,Grundschule,Öffentlich,Köln,Städt.Gemeinschaftsgrundschule Köln-Sülz - Primarstufe -,2214744600.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,81,27.0,0,14,67,56,8,45,147,"2024,2023,2022",Unfallatlas
198560,2.0,Städt. Gem. Grundschule Köln-Nippes,- Primarstufe -,,"Köln, GG Köln-Nippes",3.0,50733,Köln,Kretzerstr. 5-7,221.0,93891110.0,221.0,938911129.0,198560@schule.nrw.de,http://iogs-kretzer.de,1.0,10182.0,5315000.0,1.0,01.08.2015,EPSG:25832,356999.0,5648239.0,,50.967982,6.963379,Grundschule,Öffentlich,Köln,Städt. Gem. Grundschule Köln-Nippes - Primarstufe -,22193891110.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,34,11.3,0,4,30,14,7,18,134,"2024,2023,2022",Unfallatlas
199345,2.0,Gemeinschaftsgrundschule Heliosschule,-Primarstufe- Inklusive Universitäts-,schule der Stadt Köln,"Köln, GG Heliosschule",3.0,50935,Köln,Kaisersescher Str. 5,221.0,337708440.0,221.0,337708445.0,199345@schule.nrw.de,http://www.heliosschule.com,1.0,10182.0,5315000.0,1.0,01.08.2015,EPSG:25832,353240.0,5642748.0,,50.917691,6.912093,Grundschule,Öffentlich,Köln,Gemeinschaftsgrundschule Heliosschule -Primarstufe- Inklusive Universitäts- schule der Stadt Köln,221337708440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,76,25.3,0,14,62,54,7,43,122,"2024,2023,2022",Unfallatlas
187410,17.0,Rudolf-Steiner-Schule,Priv. Schule eigener Art,für Jungen u. Mädchen,"Düsseldorf, FW Rudolf-Steiner-Schule",1.0,40625,Düsseldorf,Diepenstr. 15,211.0,232069.0,211.0,233458.0,187410@schule.nrw.de,http://www.waldorfschuleduesseldorf.de,2.0,73120.0,5111000.0,1.0,01.08.1979,EPSG:25832,349621.0,5677684.0,,51.230697,6.846114,Waldorfschule,Privat,Düsseldorf,Rudolf-Steiner-Schule Priv. Schule eigener Art für Jungen u. Mädchen,211232069.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,True,"Waldorfschule grades 1-13, also in secondary dataset",35,11.7,0,2,33,16,5,24,64,"2024,2023,2022",Unfallatlas
187604,17.0,Freie Waldorfschule in Köln,Private Schule eigener Art,für Jungen u. Mädchen,"Köln, FW Weichselring",3.0,50765,Köln,Weichselring 6-8,221.0,9703440.0,221.0,97034430.0,187604@schule.nrw.de,http://www.waldorfschule-koeln.de,2.0,73167.0,5315000.0,1.0,01.08.1980,EPSG:25832,352389.0,5655221.0,,51.029562,6.894932,Waldorfschule,Privat,Köln,Freie Waldorfschule in Köln Private Schule eigener Art für Jungen u. Mädchen,2219703440.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Grundschule,True,"Waldorfschule grades 1-13, also in secondary dataset",12,4.0,0,2,10,4,4,7,67,"2024,2023,2022",Unfallatlas
