schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score,crime_bezirk,crime_stadt,crime_bezirk_population,crime_bezirk_index,crime_haeufigkeitszahl_2023,crime_aufklaerungsquote_2023,crime_data_source,crime_straftaten_2023,crime_straftaten_2023_rate_per_100k,crime_strassenraub_2023,crime_strassenraub_2023_rate_per_100k,crime_koerperverletzung_2023,crime_koerperverletzung_2023_rate_per_100k,crime_diebstahl_fahrrad_2023,crime_diebstahl_fahrrad_2023_rate_per_100k,crime_wohnungseinbruch_2023,crime_wohnungseinbruch_2023_rate_per_100k
166571,20.0,Stadt Köln,Deutzer Gymnasium Schaurtestraße,Sekundarstufen I und II,"Köln, Gym Deutzer Gymnasium Schaurtestr.",3.0,50679,Köln,Schaurtestr. 1,221.0,8879070.0,221.0,88790728.0,166571@schule.nrw.de,http://www.schaurte-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,357798.0,5644364.0,,50.933355,6.976264,Gymnasium,Öffentlich,Köln,Stadt Köln Deutzer Gymnasium Schaurtestraße Sekundarstufen I und II,2218879070.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,121,40.3,0,10,111,55,15,71,22,"2024,2023,2022",Unfallatlas,Deutzer Freiheit,497,50.9368063,6.9717481,,Deutzer Brücke,566,50.9369834,6.9705968,,Urbanstraße,572,50.9372122,6.9708687,,Suevenstraße,63,50.9327922,6.9763526,,Severinsbrücke,401,50.9308338,6.9721654,,Deutzer Freiheit,454,50.9355782,6.9708372,,Bf Deutz / LANXESS arena,574,50.9383749,6.9781772,"153, 196",Bf Deutz / Messe,695,50.9395589,6.9774944,,"Köln, Bf Deutz/ LANXESS Arena",702,50.9396123,6.9776404,B,7,49,"1, 153, 196, 2, B, C, E",75.0,,Köln,1090473,1.0,12434,50.8,city_aggregate,135476,12423.6,1548,142.0,10723,983.3,8937,819.6,2890,265.0
166583,20.0,Genoveva-Gymnasium,der Stadt Köln,Sekundarstufen I und II,"Köln, Gym Genoveva-Gymnasium",3.0,51063,Köln,Genovevastr. 58-62,221.0,4744530.0,221.0,47445312.0,166583@schule.nrw.de,http://www.genoveva-gymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360124.0,5647750.0,,50.964355,7.008044,Gymnasium,Öffentlich,Köln,Genoveva-Gymnasium der Stadt Köln Sekundarstufen I und II,2214744530.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Gymnasium,,,164,54.7,0,13,151,47,37,90,83,"2024,2023,2022",Unfallatlas,Wiener Platz,364,50.9619541,7.0045027,,Köln-Mülheim,790,50.9581466,7.0135261,,Bahnhof Mülheim,820,50.9573403,7.0116611,,Keupstraße,220,50.9662055,7.0069309,,Wiener Platz,366,50.9616879,7.0049802,2,Von-Sparr-Straße,719,50.9704585,7.0114166,,Keupstraße,253,50.9664424,7.0066203,,Schanzenstraße/Schauspielhaus,267,50.9664928,7.009795,,Schanzenstr. / Schauspielhaus,271,50.9665487,7.009719,,38,90,"1, 151, 152, 153, 159, 171, 2, 3, 4, A, B, C, D",75.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
166595,20.0,Städt. Kaiserin-Augusta-Schule,Gymnasium  - Sekundarstufen I und II -,,"Köln, Gym Kaiserin-Augusta-Schule",3.0,50676,Köln,Georgsplatz 10,221.0,47447470.0,221.0,474474733.0,166595@schule.nrw.de,http://www.kas-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356528.0,5644211.0,,50.931666,6.958263,Gymnasium,Öffentlich,Köln,Städt. Kaiserin-Augusta-Schule Gymnasium  - Sekundarstufen I und II -,22147447470.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,232,77.3,3,21,208,86,42,116,101,"2024,2023,2022",Unfallatlas,Severinstraße,223,50.9298053,6.9570727,,Heumarkt,367,50.9349236,6.9573865,,Pipinstraße,414,50.9353635,6.9589349,,Severinstraße,289,50.9291537,6.9571867,,Heumarkt,400,50.9352392,6.9576027,,Poststraße,574,50.931675,6.9500689,,Waidmarkt,155,50.9323048,6.9562953,,Mühlenbach,179,50.9332268,6.9576603,,Severinstraße,240,50.9296163,6.9571864,,54,124,"1, 132, 133, 7, 9, A, B, Bussteig D, D",75.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166601,20.0,Städt. Gymnasium Kreuzgasse,- Sekundarstufen I und II -,,"Köln, Gym Kreuzgasse",3.0,50672,Köln,Vogelsanger Str. 1,221.0,279710.0,221.0,2797140.0,166601@schule.nrw.de,http://www.kreuzgasse.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354377.0,5645255.0,,50.940509,6.927256,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Kreuzgasse - Sekundarstufen I und II -,221279710.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,185,61.7,1,24,160,119,20,113,92,"2024,2023,2022",Unfallatlas,Hans-Böckler-Platz/Bf West,505,50.9436444,6.932466,,Köln West,520,50.9430271,6.9335077,,Piusstraße,592,50.9457941,6.9262708,,Universitätsstraße,444,50.9366592,6.9255863,,Hans-Böckler-Platz/Bf West,530,50.9433311,6.9333536,1,Piusstraße,610,50.9459304,6.9258803,,Albrecht-Dürer-Platz,154,50.941378,6.9289647,142,Innere Kanalstraße,265,50.94069,6.92349,,Hans-Böckler-Platz/Bf West,447,50.9428501,6.9324429,B,11,68,"1, 142, 2, 3, 4, A, B, C, D",65.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166613,20.0,Städt. Friedrich-Wilhelm-Gymnasium,,,"Köln, Gym Friedrich-Wilhelm",3.0,50676,Köln,Severinstr. 241,221.0,22191628.0,221.0,22191584.0,166613@schule.nrw.de,http://www.fwg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356409.0,5644123.0,,50.930845,6.956605,Gymnasium,Öffentlich,Köln,Städt. Friedrich-Wilhelm-Gymnasium,22122191628.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,167,55.7,1,17,149,66,25,97,96,"2024,2023,2022",Unfallatlas,Severinstraße,120,50.9298053,6.9570727,,Poststraße,451,50.9310045,6.9501731,,Heumarkt,457,50.9349236,6.9573865,,Severinstraße,192,50.9291537,6.9571867,,Poststraße,467,50.931675,6.9500689,,Heumarkt,494,50.9352392,6.9576027,,Severinstraße,143,50.9296163,6.9571864,,Blaubach,150,50.9310201,6.9544895,B,Waidmarkt,164,50.9323048,6.9562953,,43,125,"1, 132, 133, 7, 9, A, B, Bussteig D, D, E",75.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166625,20.0,Städt. Hölderlin-Gymnasium,,,"Köln, Gym Hölderlin-Gymnasium",3.0,51065,Köln,Graf-Adolf-Str. 59,221.0,35588650.0,221.0,355886525.0,166625@schule.nrw.de,http://www.shg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360004.0,5646949.0,,50.957127,7.006645,Gymnasium,Öffentlich,Köln,Städt. Hölderlin-Gymnasium,22135588650.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,124,41.3,1,20,103,46,28,74,29,"2024,2023,2022",Unfallatlas,Bahnhof Mülheim,352,50.9573403,7.0116611,,Köln-Buchforst,432,50.9535312,7.0043042,,Wiener Platz,488,50.9614539,7.0054713,,Bahnhof Mülheim,411,50.9570271,7.0125111,,Grünstraße,463,50.9557298,7.0004154,,Wiener Platz,513,50.9616079,7.0049117,1,Kieler Straße,160,50.9561731,7.0049401,,Graf-Adolf-Straße,232,50.9581415,7.0095433,,Elisabeth-Breuer-Straße,293,50.9595744,7.0081838,151; 152;153;159; 171,42,85,"1, 151, 152, 153, 159, 171, 2, 3, 4, A, B, C, D",75.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
166637,20.0,Städt. Hansa-Gymnasium,,,"Köln, Gym Hansa",3.0,50670,Köln,Hansaring 56,221.0,22191152.0,221.0,22191162.0,166637@schule.nrw.de,http://www.hansa-gymnasium-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,356048.0,5646057.0,,50.948136,6.950707,Gymnasium,Öffentlich,Köln,Städt. Hansa-Gymnasium,22122191152.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,134,44.7,0,8,126,68,25,62,38,"2024,2023,2022",Unfallatlas,Hansaring,36,50.9484555,6.9507888,,Hansaring Lift Gleis 2,102,50.9487469,6.951787,,Hansaring Lift Gleis 1,106,50.9488558,6.951696,,Hansaring,78,50.948663,6.9514364,2,Ebertplatz,654,50.9508104,6.959017,,Christophstraße/Mediapark,676,50.9448411,6.9425984,,Hansaring,237,50.9498236,6.9527747,,Ebertplatz,574,50.9508605,6.9576724,,Ebertplatz/Riehler Straße,656,50.9507218,6.9591209,,14,93,"1, 12, 15, 2, 3, A, B, C, D, E, Ebertplatz, F",75.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166649,20.0,Städt. Humboldt-Gymnasium,,,"Köln, Gym Humboldt-Gymnasium",3.0,50676,Köln,Kartäuserwall 40,221.0,22191911.0,221.0,22191910.0,166649@schule.nrw.de,https://humboldt-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,355824.0,5643652.0,,50.926467,6.948472,Gymnasium,Öffentlich,Köln,Städt. Humboldt-Gymnasium,22122191911.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,133,44.3,1,16,116,68,21,77,59,"2024,2023,2022",Unfallatlas,Poststraße,518,50.9310045,6.9501731,,Severinstraße,683,50.9286911,6.957551,,Kartäuserhof,700,50.9254228,6.958325,,Eifelstraße,188,50.9266439,6.945806,,Ulrepforte,349,50.9241416,6.9518203,,Barbarossaplatz,465,50.9290515,6.9432527,,Rothgerberbach/Poststraße,409,50.9301361,6.9481162,,Barbarossaplatz,459,50.92822,6.9425478,,Blaubach,652,50.930984,6.9544074,,12,103,"1, 132, 133, A, B, E",65.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166650,20.0,Kaiserin-Theophanu-Schule,Städt. Gymnasium für Jungen und Mädchen,,"Köln, Gym Kaiserin-Theophanu-Schule",3.0,51103,Köln,Kantstr. 3,221.0,9876030.0,221.0,98760318.0,166650@schule.nrw.de,http://www.kts-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,360012.0,5644706.0,,50.936971,7.007621,Gymnasium,Öffentlich,Köln,Kaiserin-Theophanu-Schule Städt. Gymnasium für Jungen und Mädchen,2219876030.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,98,32.7,0,6,92,47,24,58,103,"2024,2023,2022",Unfallatlas,"Kalk Kapelle, Eingang zur Stadtbahn",192,50.9386476,7.0082929,,Kalk Kapelle,206,50.9388017,7.0081094,,Kalk Post,610,50.9376675,6.9989844,,Kalk Kapelle,204,50.9387803,7.0081217,2,Kalk Post,619,50.9375435,6.99884,,Vingst,1088,50.9327954,7.0216602,,Kalk Kapelle,246,50.9390172,7.0089602,,Heinrich-Bützler-Straße,259,50.9354925,7.0104738,,Heinrich-Bützler-Str.,261,50.9354473,7.010451,,26,77,"1, 153, 159, 2",75.0,Kalk,Köln,121957,1.4,17407.6,50.8,bezirk_estimated,21212,17393.0,242,198.7,1679,1376.7,1399,1147.4,452,371.0
166662,20.0,Städt. Albertus-Magnus-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Albertus-Magnus-Gymnasium",3.0,50823,Köln,Ottostr. 87,221.0,559200.0,221.0,5592030.0,166662@schule.nrw.de,http://www.amg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354433.0,5647135.0,,50.957418,6.927301,Gymnasium,Öffentlich,Köln,Städt. Albertus-Magnus-Gymnasium - Sekundarstufen I und II -,221559200.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Gymnasium,,,90,30.0,0,10,80,47,14,59,79,"2024,2023,2022",Unfallatlas,Köln-Ehrenfeld,1001,50.9515024,6.9165293,,Köln-Nippes,1029,50.9589937,6.9417766,,Venloer Straße,1066,50.9512002,6.9157119,,Nußbaumerstraße,255,50.9570744,6.9237039,,Subbelrather Straße/Gürtel,502,50.9548205,6.9214386,,Liebigstraße,632,50.9519063,6.9250911,,Schirmerstraße,370,50.9544106,6.9295691,,Schadowstraße,411,50.9537477,6.9279347,,Pettenkoferstraße,482,50.9561278,6.9338722,,7,37,"141, 142, 143",70.0,Ehrenfeld,Köln,111154,1.3,16164.2,50.8,bezirk_estimated,17952,16150.7,205,184.5,1421,1278.3,1184,1065.4,383,344.5
166686,20.0,Städt. Johann-Gottfried-Herder Gymnasium,,,"Köln, Gym Johann-Gottfried-Herder",3.0,51065,Köln,Kattowitzer Str. 52,221.0,969550.0,221.0,9695555.0,166686@schule.nrw.de,https://herder-koeln.de/,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,361014.0,5646356.0,,50.952042,7.021243,Gymnasium,Öffentlich,Köln,Städt. Johann-Gottfried-Herder Gymnasium,221969550.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,85,28.3,0,9,76,13,6,47,43,"2024,2023,2022",Unfallatlas,Köln-Mülheim,868,50.9581466,7.0135261,,Bahnhof Mülheim,893,50.9573403,7.0116611,,Köln-Buchforst,1198,50.9535312,7.0043042,,Buchheim Frankfurter Straße,489,50.9532891,7.0145436,,Buchheim Herler Straße,707,50.957902,7.0251618,1,Bahnhof Mülheim,825,50.9570271,7.0125111,,Beuthener Straße,307,50.9499337,7.0184072,,Buchheim Frankfurter Straße,494,50.95254,7.0142358,151;152;153,Mülheimer Friedhof,566,50.9469921,7.0222666,,10,29,"1, 151, 152, 153, 2, 3, A, B, C",65.0,Mülheim,Köln,149870,1.2,14920.8,50.8,bezirk_estimated,22343,14908.3,255,170.3,1768,1180.0,1474,983.5,477,318.0
166698,20.0,Städt. Dreikönigsgymnasium,,,"Köln, Gym Dreikönigs",3.0,50739,Köln,Escher Str. 247,221.0,9174050.0,221.0,91740566.0,166698@schule.nrw.de,http://www.dkg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354553.0,5648174.0,,50.966785,6.928593,Gymnasium,Öffentlich,Köln,Städt. Dreikönigsgymnasium,2219174050.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,28,9.3,0,4,24,13,4,19,139,"2024,2023,2022",Unfallatlas,Geldernstraße/Parkgürtel,809,50.9683322,6.9398762,,Köln Geldernstraße/Parkgürtel,913,50.9685,6.9413491,,Köln-Nippes,1266,50.9589937,6.9417766,,Escher Straße,434,50.9645976,6.9337246,,Geldernstraße/Parkgürtel,860,50.9683999,6.940602,,Nußbaumerstraße,1132,50.9570905,6.9236578,,Ebernburgweg,338,50.9690214,6.9318595,,Alzeyer Straße,340,50.9696738,6.9270227,,Frankenthaler Straße,564,50.9690239,6.9358204,,10,39,,65.0,Nippes,Köln,117086,1.1,13677.4,50.8,bezirk_estimated,16001,13666.0,183,156.2,1266,1081.7,1056,901.5,341,291.5
166704,20.0,Erzbischöfliche Ursulinenschule Köln,Gymnasium für Mädchen und Jungen,,"Köln,Gym Erzbischöfliche Ursulinenschule",3.0,50668,Köln,Machabäerstr. 47,221.0,123007.0,221.0,135470.0,166704@schule.nrw.de,http://www.ursulinenschule-koeln.de,2.0,71110.0,5315000.0,1.0,01.08.1973,EPSG:25832,356714.0,5645840.0,,50.946352,6.960267,Gymnasium,Privat,Köln,Erzbischöfliche Ursulinenschule Köln Gymnasium für Mädchen und Jungen,221123007.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,,Gymnasium,,,114,38.0,0,13,101,54,24,58,85,"2024,2023,2022",Unfallatlas,Breslauer Platz/Hauptbahnhof,211,50.9448198,6.958494,,Köln Hauptbahnhof,406,50.9427839,6.9590705,,Th.-Heuss-Ring/ Domstraße,434,50.9501991,6.9592122,Ebertplatz,Breslauer Platz/Hbf,243,50.9444437,6.9585753,3,Ebertplatz,487,50.9506916,6.9593672,,Dom/Hbf,548,50.9418151,6.9572123,2,Breslauer Platz/Hbf,314,50.9435559,6.9608734,,St. Vincenz Haus,412,50.9486005,6.9649344,,Ebertplatz/Riehler Straße,489,50.9507098,6.9592776,,30,91,"1, 12, 15, 2, 3, A, B, C, D, E, Ebertplatz, F",75.0,Innenstadt,Köln,126087,2.5,31085.0,50.8,bezirk_estimated,39161,31059.0,447,354.9,3100,2458.3,2583,2048.9,835,662.6
166716,20.0,Hildegard-von-Bingen-Gymnasium,Sekundarstufe I und II,,"Köln, Gym Hildegard-von-Bingen-Gymnasium",3.0,50939,Köln,Leybergstr. 1,221.0,47441750.0,221.0,474417575.0,166716@schule.nrw.de,http://www.hvb-gymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354712.0,5642574.0,,50.9165,6.93309,Gymnasium,Öffentlich,Köln,Hildegard-von-Bingen-Gymnasium Sekundarstufe I und II,22147441750.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,132,44.0,0,13,119,63,20,90,13,"2024,2023,2022",Unfallatlas,Köln Süd,1269,50.9276006,6.9372707,1,Chlodwigplatz,1900,50.9209617,6.959247,,Bonner Wall,1947,50.9165522,6.9608588,,Arnulfstraße,282,50.9182931,6.9302451,,Sülzburgstraße,437,50.9153262,6.9271471,,Weißhausstraße,547,50.9214167,6.9334147,,Rhöndorfer Straße,294,50.9138848,6.9324696,,Sülzburgstraße,347,50.9154385,6.9284326,,Pohligstraße,552,50.9171254,6.9409033,,12,87,916,70.0,Lindenthal,Köln,152644,0.7,8703.8,50.8,bezirk_estimated,13275,8696.5,152,99.4,1051,688.3,876,573.7,283,185.5
166728,20.0,Schiller-Gymnasium,Städt. Gymnasium f. Jungen u. Mädchen,,"Köln, Gym Schiller-Gymnasium",3.0,50937,Köln,Nikolausstr. 55,221.0,22138503.0,221.0,22138510.0,166728@schule.nrw.de,http://www.schiller-gymnasium.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354500.0,5643343.0,,50.923357,6.929769,Gymnasium,Öffentlich,Köln,Schiller-Gymnasium Städt. Gymnasium f. Jungen u. Mädchen,22122138503.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,,170,56.7,0,20,150,103,21,105,108,"2024,2023,2022",Unfallatlas,Köln Süd,706,50.9276006,6.9372707,1,Rudolfplatz,1537,50.9359508,6.9388235,,Poststraße,1664,50.9310045,6.9501731,,Weyertal,179,50.9242709,6.9276653,,Universität,283,50.9258036,6.9308989,,Weißhausstraße,334,50.9214167,6.9334147,,Enrique-Schmidt-Cuadra-Weg,101,50.9225292,6.9303655,,Universität,226,50.9253886,6.9298121,,Weißhausstraße,317,50.9215845,6.9333195,,23,78,"1, A, B",65.0,Lindenthal,Köln,152644,0.7,8703.8,50.8,bezirk_estimated,13275,8696.5,152,99.4,1051,688.3,876,573.7,283,185.5
166730,20.0,Stadt Köln,Elisabeth-Thüringen-Gymnasium,Sekundarstufen I und II,"Köln, Gym Elisabeth-von-Thüringen",3.0,50937,Köln,Nikolausstr. 51-53,221.0,22138512.0,221.0,22138550.0,166730@schule.nrw.de,http://www.evt-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,354474.0,5643390.0,,50.923773,6.929381,Gymnasium,Öffentlich,Köln,Stadt Köln Elisabeth-Thüringen-Gymnasium Sekundarstufen I und II,22122138512.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,,165,55.0,0,19,146,100,20,101,93,"2024,2023,2022",Unfallatlas,Köln Süd,698,50.9276006,6.9372707,1,Rudolfplatz,1507,50.9359508,6.9388235,,Poststraße,1664,50.9310045,6.9501731,,Weyertal,132,50.9242709,6.9276653,,Universität,250,50.9258036,6.9308989,,Weißhausstraße,385,50.9214167,6.9334147,,Enrique-Schmidt-Cuadra-Weg,155,50.9225292,6.9303655,,Universität,181,50.9253911,6.9296559,B,Weißhausstraße,368,50.9215845,6.9333195,,23,80,"1, A, B",65.0,Lindenthal,Köln,152644,0.7,8703.8,50.8,bezirk_estimated,13275,8696.5,152,99.4,1051,688.3,876,573.7,283,185.5
166923,20.0,Städt. Georg-Büchner-Gymnasium,- Sekundarstufen I und II -,,"Köln, Gym Georg-Büchner",3.0,50858,Köln,Ostlandstr. 39,2234.0,40960.0,2234.0,700710.0,166923@schule.nrw.de,http://www.gbg.koeln,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,348114.0,5644811.0,,50.934903,6.838363,Gymnasium,Öffentlich,Köln,Städt. Georg-Büchner-Gymnasium - Sekundarstufen I und II -,223440960.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Gymnasium,,,38,12.7,0,11,27,11,10,24,92,"2024,2023,2022",Unfallatlas,Lövenich,929,50.9428837,6.8344286,,Köln-Weiden West,1759,50.9408525,6.8150982,,Köln-Müngersdorf/Technologiepark,3817,50.9484237,6.888433,,Weiden Zentrum,424,50.9381669,6.8352382,,Bahnstraße,587,50.9381268,6.8449927,,Weiden Römergrab,781,50.938326,6.8286303,1,Göttinger Straße,99,50.9355775,6.839277,,Ostlandstraße,208,50.9352294,6.8354429,D,Benfleetstraße,314,50.9345933,6.8428236,,27,55,"1, A, B, C, D",65.0,,Köln,1090473,1.0,12434,50.8,city_aggregate,135476,12423.6,1548,142.0,10723,983.3,8937,819.6,2890,265.0
166935,20.0,Städt. Gymnasium Rodenkirchen,für Jungen und Mädchen,- Sekundarstufen I und II -,"Köln, Gym Rodenkirchen",3.0,50996,Köln,Sürther Str. 55,221.0,9355510.0,221.0,93555132.0,166935@schule.nrw.de,http://www.gymnasium-rodenkirchen.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,359230.0,5639210.0,,50.887387,6.998618,Gymnasium,Öffentlich,Köln,Städt. Gymnasium Rodenkirchen für Jungen und Mädchen - Sekundarstufen I und II -,2219355510.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Gymnasium,,,42,14.0,0,3,39,21,4,33,66,"2024,2023,2022",Unfallatlas,Bonner Wall,4083,50.9155932,6.9613432,,Köln Airport-Businesspark,4113,50.9102443,7.0447205,,Köln Steinstraße,4230,50.8952751,7.0576212,,Siegstraße,530,50.8833367,6.9946362,KKSS,Rodenkirchen Bahnhof,707,50.8908112,6.9901237,KRK,Michaelshoven,1270,50.8759692,6.9990761,KMH,Siegfriedstraße,92,50.8882015,6.9988122,,Rotdornstraße,204,50.8855939,6.9979954,,Kriemhildstraße,250,50.8879757,6.9951739,,26,65,"A, B, C, D, KKSS, KRK",60.0,Rodenkirchen,Köln,112051,0.6,7460.4,50.8,bezirk_estimated,8352,7454.2,95,85.2,661,590.0,551,491.7,178,159.0
167058,20.0,Städt. Maximilian-Kolbe-Gymnasium,,,"Köln, Gym Maximilian-Kolbe-Gymnasium",3.0,51147,Köln,Nachtigallenstr. 19-21,2203.0,2020770.0,2203.0,20207777.0,167058@schule.nrw.de,http://www.mkg-koeln.de,1.0,10182.0,5315000.0,1.0,01.08.1973,EPSG:25832,365558.0,5636385.0,,50.863504,7.08957,Gymnasium,Öffentlich,Köln,Städt. Maximilian-Kolbe-Gymnasium,22032020770.0,Köln,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,4.0,Gymnasium,,,41,13.7,1,4,36,13,9,27,64,"2024,2023,2022",Unfallatlas,Porz-Wahn,938,50.858162,7.079225,,Porz (Rhein),2815,50.8832667,7.0644885,,Köln Steinstraße,4184,50.8952751,7.0576212,,Rosenhügel,2386,50.8741926,7.0600808,,Zündorf,2859,50.8660632,7.0490364,,Porz Markt,3045,50.8828538,7.0588699,,Schulzentrum Wahn,62,50.8629731,7.0893006,,Albin-Köbis-Weg,261,50.8631576,7.0932548,,Albin-Köbis-Straße,263,50.8631183,7.0932621,,11,46,"A, H",65.0,Porz,Köln,115776,1.0,12434.0,50.8,bezirk_estimated,14384,12423.6,164,142.0,1138,983.3,949,819.6,307,265.0
