schulnummer,Schulform,Schulbezeichnung_1,Schulbezeichnung_2,Schulbezeichnung_3,kurzbezeichnung,Bezirksregierung,plz,ort,strasse,Telefonvorwahl,Telefon,Faxvorwahl,Fax,email,website,Rechtsform,Traegernummer,gemeindeschluessel,Schulbetriebsschluessel,Schulbetriebsdatum,EPSG,UTMRechtswert,UTMHochwert,Unnamed: 24,latitude,longitude,schulform_name,traegerschaft,bezirksregierung_name,schulname,telefon,stadt,data_source,data_retrieved,bundesland,sozialindexstufe,school_type,is_cross_grade,cross_grade_note,traffic_accidents_total,traffic_accidents_per_year,traffic_accidents_fatal,traffic_accidents_serious,traffic_accidents_minor,traffic_accidents_bicycle,traffic_accidents_pedestrian,traffic_accidents_school_hours,traffic_nearest_accident_m,traffic_data_years,traffic_data_source,transit_rail_01_name,transit_rail_01_distance_m,transit_rail_01_latitude,transit_rail_01_longitude,transit_rail_01_lines,transit_rail_02_name,transit_rail_02_distance_m,transit_rail_02_latitude,transit_rail_02_longitude,transit_rail_02_lines,transit_rail_03_name,transit_rail_03_distance_m,transit_rail_03_latitude,transit_rail_03_longitude,transit_rail_03_lines,transit_tram_01_name,transit_tram_01_distance_m,transit_tram_01_latitude,transit_tram_01_longitude,transit_tram_01_lines,transit_tram_02_name,transit_tram_02_distance_m,transit_tram_02_latitude,transit_tram_02_longitude,transit_tram_02_lines,transit_tram_03_name,transit_tram_03_distance_m,transit_tram_03_latitude,transit_tram_03_longitude,transit_tram_03_lines,transit_bus_01_name,transit_bus_01_distance_m,transit_bus_01_latitude,transit_bus_01_longitude,transit_bus_01_lines,transit_bus_02_name,transit_bus_02_distance_m,transit_bus_02_latitude,transit_bus_02_longitude,transit_bus_02_lines,transit_bus_03_name,transit_bus_03_distance_m,transit_bus_03_latitude,transit_bus_03_longitude,transit_bus_03_lines,transit_stops_500m,transit_stop_count_1000m,transit_all_lines_1000m,transit_accessibility_score
100845,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Richardstr.",1.0,40231,Düsseldorf,Richardstr. 14,211.0,8923951.0,211.0,8923958.0,100845@schule.nrw.de,http://www.ggs-richardstrasse.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,348945.0,5674839.0,,51.204954,6.837637,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2118923951.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,79,26.3,0,10,69,34,21,45,136,"2024,2023,2022",Unfallatlas,Jägerstraße,219,51.2038321,6.8350491,,Düsseldorf-Eller Mitte,330,51.2020414,6.8385663,,Am Hackenbruch,345,51.2059482,6.8329476,,Schlesische Straße,636,51.2078335,6.8297418,4,Am Stufstock,812,51.20662,6.8262877,,Vennhauser Allee,859,51.1992301,6.8459166,1,Jägerstraße,219,51.2038452,6.8350321,,Schweidnitzer Straße,287,51.2070302,6.8400949,,Am Hackenbruch,312,51.2056205,6.8332921,,30,96,"1, 2, 3, 4, 5, 6, 7",75.0
100869,2.0,Städtische Gemeinschaftsgrundschule,Wrangelstraße  -Primarstufe-,,"Düsseldorf, GG Wrangelstraße",1.0,40470,Düsseldorf,Wrangelstr. 40,211.0,8992880.0,211.0,8929435.0,100869@schule.nrw.de,http://www.ggs-wrangelstrasse.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,347136.0,5680546.0,,51.255753,6.809327,Grundschule,Öffentlich,Düsseldorf,Städtische Gemeinschaftsgrundschule Wrangelstraße  -Primarstufe-,2118992880.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,7.0,Grundschule,,,38,12.7,1,3,34,16,5,23,131,"2024,2023,2022",Unfallatlas,Am Schein,355,51.2585751,6.8069348,,Haeselerstraße,434,51.2548418,6.803258,,Düsseldorf-Rath Mitte,597,51.2611001,6.808582,,Am Schein,355,51.2585554,6.806885,1,Haeselerstraße,433,51.2548365,6.8032769,2,Rath Mitte S,739,51.2622866,6.8112986,2,Wrangelstraße,33,51.2554927,6.8095668,,Heideweg,305,51.2535731,6.8066721,,Wilhelm-Raabe-Straße,338,51.2577608,6.8129774,,29,97,"1, 10, 2, 3, 4, 5, 6, 812",75.0
100870,2.0,Städtische Gemeinschaftsgrundschule,- Primarstufe -,,"Düsseldorf, GG Neustrelitzer Str.",1.0,40595,Düsseldorf,Neustrelitzer Str. 10,211.0,8926770.0,211.0,8926775.0,100870@schule.nrw.de,http://www.neustrelitzer.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,352969.0,5668576.0,,51.149723,6.897761,Grundschule,Öffentlich,Düsseldorf,Städtische Gemeinschaftsgrundschule - Primarstufe -,2118926770.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,18,6.0,0,3,15,3,0,11,140,"2024,2023,2022",Unfallatlas,Düsseldorf-Garath,682,51.1435907,6.8976828,Düsseldorf-Garath,Benrath Betriebshof,1569,51.1610231,6.8842833,,Düsseldorf-Benrath,1923,51.1623121,6.8788554,,Benrath Betriebshof,1609,51.1610492,6.8834101,,Urdenbacher Allee,2097,51.1620659,6.87502,2,Schloss Benrath,2471,51.1625952,6.8688718,2,Güstrower Straße,117,51.1504561,6.8989563,2,Neubrandenburger Straße,323,51.1474976,6.9007331,,Greifswalder Straße,338,51.1520773,6.8947023,,12,51,"1, 2, 3, Düsseldorf-Garath",65.0
100882,2.0,Grundschule Schloss Benrath,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Schloss Benrath",1.0,40597,Düsseldorf,Erich-Müller-Str. 31,211.0,8928360.0,211.0,8929665.0,100882@schule.nrw.de,http://www.schulen.duesseldorf.de/gs-schlossbenrath,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,351018.0,5670572.0,,51.167155,6.86906,Grundschule,Öffentlich,Düsseldorf,Grundschule Schloss Benrath Städtische Gemeinschaftsgrundschule - Primarstufe -,2118928360.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,39,13.0,0,5,34,17,7,26,55,"2024,2023,2022",Unfallatlas,Schloss Benrath,531,51.1623833,6.8686762,,Urdenbacher Allee,701,51.1620826,6.8750211,,Kappeler Straße,824,51.1622443,6.8602084,,Schloss Benrath,507,51.1625952,6.8688718,2,Urdenbacher Allee,699,51.1620964,6.8750215,1,Kappeler Straße,804,51.1622638,6.8605664,,"Bus (51.1668, 6.8691)",45,51.1667513,6.8691124,,Erich-Müller-Straße,327,51.1643502,6.8704694,1,Börchemstraße,348,51.1654314,6.8732198,,21,93,"1, 10, 11, 12, 13, 2, 3, 4, 5, 6, 7, 8, 9, de.05111000.forststrasse",65.0
100894,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Max-Halbe-Straße",1.0,40470,Düsseldorf,Max-Halbe-Str. 14,211.0,8923650.0,211.0,8923657.0,100894@schule.nrw.de,https://www.ggs-max-halbe-str.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,347112.0,5680133.0,,51.252036,6.80916,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2118923650.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,30,10.0,1,1,28,10,6,21,121,"2024,2023,2022",Unfallatlas,Haeselerstraße,516,51.2548418,6.803258,,Heinrichstraße,668,51.2501672,6.8000414,,Am Schein,743,51.2585751,6.8069348,,Haeselerstraße,514,51.2548365,6.8032769,2,Heinrichstraße,581,51.2503021,6.8012781,,Am Schein,742,51.2585554,6.806885,1,Max-Halbe-Straße,152,51.2508185,6.8101526,,Heideweg,236,51.2535189,6.8067327,,Vinckestraße,335,51.2507146,6.8134807,,24,105,"1, 10, 2, 3, 4, 5, 6, 7, 8, 812",65.0
100900,2.0,Theodor-Heuss-Schule,Städt. Gem. Grundschule,,"Düsseldorf, GG Theodor-Heuss-Schule",1.0,40591,Düsseldorf,Lützenkircher Str. 2,211.0,8927651.0,211.0,8929613.0,100900@schule.nrw.de,http://grundschule-theodor-heuss.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,347855.0,5672770.0,,51.186073,6.822923,Grundschule,Öffentlich,Düsseldorf,Theodor-Heuss-Schule Städt. Gem. Grundschule,2118927651.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,53,17.7,0,6,47,18,9,32,82,"2024,2023,2022",Unfallatlas,Ickerswarder Straße,229,51.1845337,6.8207449,,Opladener Straße,355,51.1877401,6.8185736,,Elbruchstraße,804,51.1794329,6.8274946,,Vennhauser Allee,2149,51.1986906,6.8462792,7,Universität Nord / Christophstraße,2170,51.1964727,6.796566,,Am Stufstock,2282,51.2065245,6.8255868,,Pattscheider Straße,175,51.1858746,6.8254189,,Ickerswarder Straße,213,51.1846058,6.8209652,,Opladener Straße,328,51.187533,6.8188377,,25,72,"1, 2, 3, 4, 5",75.0
100924,2.0,Astrid-Lindgren-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Düsseldorf, GG Astrid-Lindgren-Schule",1.0,40231,Düsseldorf,Leuthenstr. 50,211.0,8926620.0,211.0,8926625.0,100924@schule.nrw.de,http://www.grundschule-astrid-lindgren.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,349167.0,5675687.0,,51.212632,6.840456,Grundschule,Öffentlich,Düsseldorf,Astrid-Lindgren-Schule Städt. Gem. Grundschule - Primarstufe -,2118926620.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,24,8.0,0,2,22,13,2,15,236,"2024,2023,2022",Unfallatlas,Schlesische Straße,864,51.2080664,6.8304203,,Am Hackenbruch,909,51.2059482,6.8329476,,Jägerstraße,1048,51.2038321,6.8350491,,Schlesische Straße,917,51.2078335,6.8297418,4,Am Stufstock,1192,51.20662,6.8262877,,Lierenfeld Betriebshof,1310,51.21239,6.8216586,,Posener Straße,261,51.2147507,6.8388523,,Breslauer Straße,272,51.2122821,6.8365961,,Bunzlauer Weg,276,51.2143555,6.8433035,,21,68,"1, 2, 4, 5, 7",65.0
100936,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Lennestr.",1.0,40477,Düsseldorf,Lennestr. 5,211.0,4846801.0,211.0,4699754.0,100936@schule.nrw.de,http://www.ggs-lennestr.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,345775.0,5678747.0,,51.239222,6.790613,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2114846801.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,80,26.7,1,10,69,48,11,50,17,"2024,2023,2022",Unfallatlas,Düsseldorf Zoo,498,51.2371253,6.796926,,Schillerplatz,762,51.2355519,6.7998508,,Brehmplatz,831,51.23844,6.8024799,,Lennéstraße,79,51.2390812,6.7895023,,Stockkampstraße,254,51.2370342,6.7895855,,St.-Vinzenz-Krankenhaus,334,51.2422153,6.7901602,,Lennéstraße,71,51.2391636,6.7896011,2,Stockkampstraße,254,51.2370362,6.7895369,1,Prinz-Georg-Straße,361,51.2365637,6.7876328,,25,126,"1, 2, 3, 4, 5, 6, 7",75.0
100950,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Krahnenburgstraße",1.0,40472,Düsseldorf,Krahnenburgstr. 15,211.0,8923505.0,211.0,8923508.0,100950@schule.nrw.de,https://ggs-krahnenburgstr.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,346355.0,5683826.0,,51.285015,6.796734,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2118923505.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,15,5.0,0,0,15,4,5,12,9,"2024,2023,2022",Unfallatlas,Düsseldorf Flughafen,997,51.2915724,6.7869558,,Flughafen Bahnhof,999,51.2909708,6.7859833,,Düsseldorf-Unterrath,1098,51.2764682,6.7888379,,Unterrath S,1238,51.2756336,6.7871597,,DOME/Am Hülserhof,1392,51.2741332,6.8066281,7,Am Röttchen,1635,51.2737408,6.7816482,,Wanheimer Straße,173,51.2861088,6.7985078,,Nosenberger Straße,227,51.2866276,6.7947413,,Neu Lichtenbroich,357,51.2822154,6.7992412,,20,39,"1, 2, 3",65.0
100961,2.0,Städt. Gem. Grundschule,,,"Düsseldorf, GG Kronprinzenstr.",1.0,40217,Düsseldorf,Kronprinzenstr. 107,211.0,8924667.0,211.0,8924673.0,100961@schule.nrw.de,http://kronprinzenschule.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,344188.0,5675564.0,,51.21019,6.76928,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule,2118924667.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,1.0,Grundschule,,,77,25.7,0,10,67,44,10,45,73,"2024,2023,2022",Unfallatlas,Düsseldorf-Bilk,535,51.2079601,6.7760884,,Kirchplatz,555,51.2134442,6.775327,,Bilk S,563,51.2087083,6.7770128,,Kronprinzenstraße,71,51.2108274,6.7693602,,Bilker Allee/Friedrichstraße,377,51.2106648,6.7746427,,Bilker Kirche,419,51.211421,6.7635986,1,Kronprinzenstraße,66,51.210778,6.7694351,,Leo-Statz-Platz,424,51.2139804,6.7699857,,Bilker Kirche,439,51.2111086,6.7631444,,23,128,"1, 2, 3, 4, 5, 6, 7, V1, V2",65.0
100973,2.0,Regenbogenschule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Regenbogenschule",1.0,40215,Düsseldorf,Kirchfeldstr. 74-80,211.0,8924761.0,211.0,8924769.0,100973@schule.nrw.de,http://www.regenbogenschule-duesseldorf.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,344909.0,5675808.0,,51.212579,6.779489,Grundschule,Öffentlich,Düsseldorf,Regenbogenschule Städtische Gemeinschaftsgrundschule - Primarstufe -,2118924761.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,185,61.7,0,26,159,56,31,101,62,"2024,2023,2022",Unfallatlas,"U-Bahn (51.2140, 6.7759)",299,51.2140212,6.7758624,,"U-Bahn (51.2135, 6.7754)",303,51.213512,6.7753976,,Kirchplatz,305,51.2134442,6.775327,,Corneliusstraße,247,51.2135537,6.7826697,1,Morsestraße,260,51.2113893,6.7826944,2,Bilker Allee/Friedrichstraße,260,51.2108002,6.7770716,,Kirchplatz U,193,51.2128347,6.7767543,,Corneliusstraße,233,51.2139189,6.7820582,4,Bilker Allee/Friedrichstraße,253,51.2108416,6.7771496,3,44,136,"1, 2, 3, 4, 6, 7",75.0
100985,2.0,Sternwartschule,Städt. Gem. Grundschule,Im Dahlacker - Primarstufe -,"Düsseldorf, GG Sternwartschule",1.0,40223,Düsseldorf,Im Dahlacker 15,211.0,8922118.0,211.0,8929639.0,100985@schule.nrw.de,http://www.sternwartschule.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,344060.0,5674744.0,,51.202788,6.767805,Grundschule,Öffentlich,Düsseldorf,Sternwartschule Städt. Gem. Grundschule Im Dahlacker - Primarstufe -,2118922118.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,96,32.0,1,19,76,36,14,55,17,"2024,2023,2022",Unfallatlas,Südring,359,51.2000742,6.7705889,,Suitbertusstraße,405,51.2043681,6.7730425,,Aachener Platz,729,51.1962946,6.7692431,,Südring,333,51.2003637,6.7706205,,Suitbertusstraße,391,51.2042504,6.7729045,,Aachener Platz,724,51.1963508,6.7693716,2,Merkusstraße,165,51.2015893,6.7663987,,Merkurstraße,174,51.2015393,6.7662951,,Im Dahlacker,222,51.204081,6.7653859,,24,113,"1, 2, 3, 4, 5, 6, V1, V2",75.0
101000,2.0,Ferdinand-Heye-Schule,Städtische Gemeinschaftsgrundschule,- Primarstufe -,"Düsseldorf, GG Ferdinand-Heye-Schule",1.0,40625,Düsseldorf,Heyestr. 91,211.0,8923763.0,211.0,8923770.0,101000@schule.nrw.de,http://www.ferdinand-heye-schule.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,350691.0,5677314.0,,51.227653,6.861582,Grundschule,Öffentlich,Düsseldorf,Ferdinand-Heye-Schule Städtische Gemeinschaftsgrundschule - Primarstufe -,2118923763.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,36,12.0,0,3,33,8,10,19,108,"2024,2023,2022",Unfallatlas,Düsseldorf-Gerresheim,837,51.2202703,6.863938,,Heinrich-Könn-Straße,1879,51.2428575,6.8498133,,Gerresheim Krankenhaus,2042,51.2453106,6.8535054,,Hardenbergstraße,95,51.2268171,6.8618529,,Dörpfeldstraße,388,51.2309945,6.8599577,,Morper Straße,588,51.2228488,6.8650938,,Hardenbergstraße,82,51.2269304,6.8617844,,Norbert-Schmidt-Straße,295,51.2258755,6.8584451,,Dörpfeldstraße,365,51.230756,6.8598919,,17,69,"1, 2, 3, 4, 5",65.0
101011,2.0,Städt. Gem. Grundschule Stoffeler Straße,- Primarstufe -,,"Düsseldorf, GG Stoffeler Straße",1.0,40227,Düsseldorf,Schmiedestr. 10a,211.0,8999812.0,211.0,8929603.0,101011@schule.nrw.de,https://gs-stoffelerstr.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,346870.0,5675523.0,,51.210547,6.807665,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule Stoffeler Straße - Primarstufe -,2118999812.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,120,40.0,0,20,100,38,26,69,50,"2024,2023,2022",Unfallatlas,D-Oberbilk,161,51.2091305,6.8081714,,Oberbilk S,225,51.2085483,6.8081807,,Ellerstraße,287,51.2130311,6.8065243,,Oberbilk S,182,51.2089142,6.8075506,3,Gangelplatz,419,51.2105416,6.8016459,,Flügelstraße,664,51.2145788,6.8006295,,"Bus (51.2108, 6.8073)",36,51.2107616,6.8072748,,Oberbilk S,157,51.2091566,6.8080876,,Karl-Geusen-Straße,185,51.2095201,6.8097621,,35,109,"1, 2, 3, 4, 5, 6, 7, 9, SEV",75.0
101023,2.0,Heinrich-Heine-Schule,Städt. Gem. Grundschule mit,katholischem Teilstandort -Primarstufe-,"Düsseldorf, GG (Verb.) Heinrich-Heine",1.0,40549,Düsseldorf,Heerdter Landstr. 186,211.0,8926400.0,211.0,8926405.0,101023@schule.nrw.de,https://www.heinrichheine-grundschule.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,339827.0,5677998.0,,51.230853,6.70581,Grundschule,Öffentlich,Düsseldorf,Heinrich-Heine-Schule Städt. Gem. Grundschule mit katholischem Teilstandort -Primarstufe-,2118926400.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,6.0,Grundschule,,,47,15.7,0,4,43,10,5,30,55,"2024,2023,2022",Unfallatlas,Aldekerkstraße,86,51.230614,6.706985,,Handweiser,482,51.2288581,6.6996717,,Heesenstraße,566,51.2318598,6.7137831,,Am Kaiser,1287,51.2203079,6.6982013,,Blücherstraße,2008,51.2145458,6.6934193,,Theodor-Heuss-Platz,3196,51.204603,6.6871038,11,Aldekerkstraße,48,51.2304188,6.7057722,,Gewerbegebiet Zülpicher Straße,331,51.232708,6.7020978,,Wiesenstraße,382,51.2314091,6.7112169,,21,76,"1, 2",75.0
101047,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Helmholtzstr.",1.0,40215,Düsseldorf,Helmholtzstr. 16,211.0,8921780.0,211.0,8929291.0,101047@schule.nrw.de,http://www.ggs-helmholtz.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,345552.0,5676126.0,,51.215611,6.78855,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2118921780.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,9.0,Grundschule,,,180,60.0,0,34,146,49,44,95,100,"2024,2023,2022",Unfallatlas,Düsseldorf-Friedrichstadt,390,51.2121229,6.7891521,,Eingang F,583,51.2195805,6.7940124,,Eingang G,585,51.2194824,6.7942397,,Helmholtzstraße,74,51.2151829,6.7877302,,Mintropplatz,239,51.2175159,6.7901397,,Luisenstraße,394,51.2169234,6.7832935,3,"Bus (51.2157, 6.7886)",12,51.215716,6.7885587,,Helmholtzstraße,74,51.2151674,6.7877671,,Mintropplatz,238,51.2175164,6.7901138,,36,191,"1, 10, 11, 12, 13, 14, 16, 17, 18, 2, 3, 4, 5, 6, 7, 8, 9, SEV",75.0
101059,2.0,Städt. Gem. Grundschule,- Primarstufe -,,"Düsseldorf, GG Adam-Stegerwald-Str.",1.0,40595,Düsseldorf,Adam-Stegerwald-Str. 14,211.0,8924800.0,211.0,8924803.0,101059@schule.nrw.de,https://gg-adam-stegerwald-str.eschool.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,353466.0,5667790.0,,51.142788,6.905182,Grundschule,Öffentlich,Düsseldorf,Städt. Gem. Grundschule - Primarstufe -,2118924800.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,8.0,Grundschule,,,37,12.3,0,2,35,6,4,22,138,"2024,2023,2022",Unfallatlas,Düsseldorf-Garath,531,51.1435907,6.8976828,Düsseldorf-Garath,Düsseldorf-Hellerhof,1095,51.1331097,6.9081155,,Benrath Betriebshof,2497,51.1610231,6.8842833,,Benrath Betriebshof,2536,51.1610492,6.8834101,,Urdenbacher Allee,3003,51.1620659,6.87502,2,Schloss Benrath,3356,51.1625952,6.8688718,2,Adam-Stegerwald-Straße,134,51.142569,6.9070662,,Carl-Severing-Straße,145,51.1414839,6.9052405,,Kurt-Tucholsky-Straße,245,51.1449909,6.9051619,,21,55,"1, 2, Düsseldorf-Garath",65.0
101060,2.0,Willi Fährmann Schule,Städt. Gem. Grundschule,,"Düsseldorf, GG Willi Fährmann",1.0,40595,Düsseldorf,Ricarda-Huch-Str. 1,211.0,8925680.0,211.0,8925677.0,101060@schule.nrw.de,https://www.willi-faehrmann-schule.de/,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,352988.0,5667259.0,,51.137893,6.89857,Grundschule,Öffentlich,Düsseldorf,Willi Fährmann Schule Städt. Gem. Grundschule,2118925680.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,5.0,Grundschule,,,27,9.0,0,3,24,6,2,15,87,"2024,2023,2022",Unfallatlas,Düsseldorf-Garath,637,51.1435907,6.8976828,Düsseldorf-Garath,Düsseldorf-Hellerhof,852,51.1331097,6.9081155,,Benrath Betriebshof,2758,51.1610231,6.8842833,,Benrath Betriebshof,2784,51.1610492,6.8834101,,Urdenbacher Allee,3150,51.1620659,6.87502,2,Schloss Benrath,3431,51.1622562,6.8683888,1,Ricarda-Huch-Straße,89,51.1381018,6.897336,,René-Schickele-Straße,155,51.1383959,6.9006481,,Reinhold-Schneider-Straße,254,51.1400812,6.8995968,,21,62,"1, 2, 3, 4, Düsseldorf-Garath",65.0
107049,2.0,Wichernschule,Städt. Gem. Grundschule,mit Montessori-Schwerpunkt -Primarstufe-,"Düsseldorf, GG Wichernschule",1.0,40627,Düsseldorf,Brorsstr. 5,211.0,8923707.0,211.0,8923737.0,107049@schule.nrw.de,http://www.wichernschule-duesseldorf.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,353232.0,5674689.0,,51.204723,6.899022,Grundschule,Öffentlich,Düsseldorf,Wichernschule Städt. Gem. Grundschule mit Montessori-Schwerpunkt -Primarstufe-,2118923707.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,15,5.0,0,2,13,4,3,11,98,"2024,2023,2022",Unfallatlas,Erkrath,1757,51.2204114,6.9020101,,Erkrath Nord,2850,51.2292887,6.9106744,,Düsseldorf-Gerresheim,2993,51.2202703,6.863938,,Gerresheim S,2900,51.2208432,6.8663026,,Morper Straße,3106,51.2228488,6.8650938,,Hardenbergstraße,3569,51.2268171,6.8618529,,Dellestraße,116,51.2037807,6.8982952,,Unterbach Friedhof,189,51.2040558,6.8965283,,"Unterbach, Friedhof",189,51.2040237,6.8965448,,10,30,,50.0
107062,2.0,Carl-Sonnenschein-Schule,Städt. Kath. Grundschule,,"Düsseldorf, KG Carl-Sonnenschein-Schule",1.0,40627,Düsseldorf,Gerresheimer Landstr. 89,211.0,8923740.0,211.0,8923747.0,107062@schule.nrw.de,http://www.caso-unterbach.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,353421.0,5674473.0,,51.202831,6.901814,Grundschule,Öffentlich,Düsseldorf,Carl-Sonnenschein-Schule Städt. Kath. Grundschule,2118923740.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,3.0,Grundschule,,,21,7.0,0,3,18,7,3,14,39,"2024,2023,2022",Unfallatlas,Erkrath,1955,51.2204114,6.9020101,,Erkrath Nord,3006,51.2292887,6.9106744,,Düsseldorf-Gerresheim,3274,51.2202703,6.863938,,Gerresheim S,3183,51.2208432,6.8663026,,Morper Straße,3391,51.2228488,6.8650938,,Hardenbergstraße,3855,51.2268171,6.8618529,,Unterbach Kirche,17,51.2027128,6.9016662,,Am Zault,185,51.201771,6.9038681,,"Bus (51.2016, 6.9040)",208,51.2015962,6.9040491,,16,38,"1, 2, 3, 4",50.0
107086,2.0,Friedrich-von-Spee-Schule,Städt. Gem. Grundschule,- Primarstufe -,"Düsseldorf, GG Friedrich-von-Spee-Schule",1.0,40489,Düsseldorf,Am Litzgraben 28a,211.0,8928050.0,211.0,8928059.0,107086@schule.nrw.de,http://www.friedrichvonspeeschule.de,1.0,10042.0,5111000.0,1.0,01.08.1973,EPSG:25832,345736.0,5688693.0,,51.32858,6.78576,Grundschule,Öffentlich,Düsseldorf,Friedrich-von-Spee-Schule Städt. Gem. Grundschule - Primarstufe -,2118928050.0,Düsseldorf,Schulministerium NRW Open Data,2026-02-17,Nordrhein-Westfalen,2.0,Grundschule,,,8,2.7,1,0,7,3,1,6,179,"2024,2023,2022",Unfallatlas,Angermund,349,51.3305487,6.7818529,,Duisburg-Rahm,2089,51.3469962,6.7798014,,Froschenteich,2655,51.3390005,6.7513819,,Alte Landstraße,5463,51.2890645,6.7390622,,Weststraße,5569,51.2931012,6.8423074,,Ratingen Mitte,5637,51.294797,6.8462297,,Im Großen Winkel,290,51.3311584,6.7863417,,Angermund S,292,51.3300873,6.7823169,,Auf der Krone,452,51.3284722,6.7792524,,13,25,"751, SEV",75.0
